Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index,original_index
26,39627368578422335,22.125174644970887,-17.41264608046883,main,bright,17411,4024299,1.1348249912261963,0.4819158022800342,159.38353,0.9174803155451535,0.9179312775811921,0.0,2.3574208659509926e-05,27,27
27,39627374932791623,58.40969259859859,-17.285885536893453,main,bright,36293,4157152,1.1776899695396423,0.5001188825552757,195.15309,0.782012037056741,0.8846484560646981,0.21859780627730108,3.591696369992979e-05,28,28
28,39627380230194485,28.242946261845045,-17.052355877278277,main,dark,36534,4024562,1.1749800443649292,0.4989680832912591,241.63106,1.520320555764365,2.3461814466953896,0.5501127575021048,7.52124070024238e-05,29,29
29,39627380809010392,64.3841806397699,-17.10100713973558,main,dark,36213,4288375,1.025189995765686,0.43535810642048955,262.3946,1.3937302700684238,1.3944153195780746,0.0,8.1658683731335e-05,30,30
30,39627385728929567,10.878950719002722,-16.62506373090865,main,bright,16844,3922032,1.0635600090026855,0.45165235078025134,139.2332,0.8558876473337174,0.8957209308803588,0.08844280112672043,2.5840869516655695e-05,31,31
31,39627386551018817,62.06132582922142,-16.63866527794537,main,bright,36220,4288390,1.0697799921035767,0.4542937344027563,264.39874,0.9438348648186551,0.9682988309863876,0.05061763720269974,5.710191375606679e-05,32,32
32,39627403332427782,24.123929479282168,-16.046973666997136,main,dark,17415,4024482,1.0526300072669983,0.4470108064045988,160.32986,1.0226934760136437,1.0777439524558179,0.09942411615840141,4.641645181423007e-05,33,33
33,39627403370173632,26.407544360759054,-15.943052637877315,main,bright,17425,4029685,0.9814320206642151,0.41677580532541975,170.50333,0.7992581041664923,0.8335708060373953,0.07976113116312156,5.924152982976644e-05,34,34
34,39627403781216223,51.89119500589325,-15.990571744728356,main,bright,36279,4157310,0.9501720070838928,0.4035008998198861,167.5689,1.0514312271722186,1.1374515299060255,0.141600350057413,7.37323802040788e-05,35,35
35,39627408919234708,9.969222554399224,-15.821105768068946,main,dark,16846,3926714,1.1910549998283386,0.5057944883481253,139.7424,1.307973994889067,1.4740992068277972,0.21740863288241763,4.6441228301621644e-05,36,36
36,39627409095397663,20.864267336834253,-15.725961951885948,main,bright,17441,4029489,1.1124099493026733,0.47239701040002524,262.68115,0.8754795233271617,0.8781270837809058,0.004300611082468819,4.6686122451429726e-05,37,37
37,39627415147777389,35.0555743973225,-15.443328642559054,main,bright,36568,4044565,1.2089699506759644,0.5134022675011138,164.30258,1.0401549426916263,1.0660740112888563,0.047682931768187053,5.5840044819687764e-05,38,38
38,39627415445573814,53.488991141870926,-15.407690579079874,main,bright,36323,4157315,1.2512649893760681,0.5313633167071256,199.35506,0.9854914583678696,1.0081220956231551,0.048498915660907915,5.670205192609842e-05,39,39
39,39627415445573814,53.488991141870926,-15.407690579079874,main,dark,36323,4157315,1.2512649893760681,0.5313633167071256,199.35506,0.9854914583678696,1.0081220956231551,0.048498915660907915,5.670205192609842e-05,40,40
40,39627415651094679,66.20593322755288,-15.418604026096,main,bright,22564,4288617,1.0298649668693542,0.43734338385752053,281.89645,0.9208245689461748,0.9651072176960026,0.08447607999428675,0.00016568552561255798,41,41
41,39627426573063692,20.05549099565019,-14.905225430360874,main,bright,17443,4029510,1.1673399806022644,0.4957236469366482,181.33679,0.7562355205714784,0.7796193428649232,0.0568740235195353,3.119518961280403e-05,42,42
42,39627426992490633,45.85041384550669,-15.112407690614642,main,bright,36632,4052513,0.9808740019798279,0.4165388366086107,196.6226,0.7271591337440503,0.7275165486748354,0.0,3.354770417371212e-05,43,43
43,39627432432508209,21.379073735319885,-14.824457210162269,main,bright,17444,4029507,1.0218449831008911,0.4339376103312646,229.01721,0.986323445224554,1.0378250350016864,0.09258776525437062,0.00020991612198622872,44,44
44,39627432960983364,53.72314711370333,-14.721212817674823,main,bright,36326,4157332,1.2981950044631958,0.5512926591577972,135.5693,0.9586110186334635,0.9595330946864871,0.0013194033989665233,3.4602722589243274e-05,45,45
45,39627438304529228,22.761716760532817,-14.532782346003582,main,bright,17434,4029724,1.0365550518035889,0.44018440134773246,227.56769,0.7552814526092492,0.7556526902869191,0.0,0.00011608139994367822,47,47
46,39627444537266615,45.979363883709794,-14.244544462254346,main,bright,36634,4052533,1.2226600050926208,0.5192158983327116,190.28963,0.8587620014000706,0.9353849480840096,0.13697855895025546,7.317064734226748e-05,48,48
47,39627450749029979,67.40453911388188,-14.059623264011847,main,bright,22576,4288644,1.144754946231842,0.48613266591112125,195.17133,0.870135995526964,0.8705636867738766,0.0,7.184363607627429e-05,49,49
48,39627455719277955,12.413244271802323,-13.678132195843313,main,dark,16859,3926856,1.0803550481796265,0.45878454723508494,115.71507,1.0521077698338666,1.105397186303785,0.06524056676456191,3.9022095773926625e-05,50,50
49,39627456230985387,43.81038443902293,-13.774079361462231,main,bright,36647,4052548,1.0731499791145325,0.4557248361203024,208.18991,0.8876208621385603,0.9335082566210927,0.09624658264123942,5.865188399120401e-05,51,51
50,39627456230985387,43.81038443902293,-13.774079361462231,main,dark,36647,4052548,1.0731499791145325,0.4557248361203024,208.18991,0.8876208621385603,0.9335082566210927,0.09624658264123942,5.865188399120401e-05,52,52
51,39627456268732965,46.10501808735164,-13.790012755596155,main,dark,36635,4052543,1.1435349583625793,0.4856145847643954,313.15085,0.7568341302169308,0.7650046329798047,0.019100421053486638,2.1532713722429217e-05,53,53
52,39627456570720875,64.56887022692656,-13.779935458544845,main,bright,22572,4288661,1.1251350045204163,0.4778008438031742,209.1461,0.9533527545913795,1.0436867353677037,0.17284259248196243,0.00020971736794041284,54,54
53,39627461385785526,359.9646207158623,-13.765653603082573,main,bright,17200,3922128,1.3267300128936768,0.5634103615235021,156.95825,0.8795955340121978,0.8800278748332352,0.0,3.394628116014448e-05,55,55
54,39627462396613105,61.87410827277262,-13.486461818046864,main,bright,22656,4370640,1.2799899578094482,0.5435616876586531,251.42574,0.9573056161554635,0.9577761532149056,0.0,4.926258759641802e-05,56,56
55,39627462425974263,63.63603454865381,-13.396893769910337,main,dark,22574,4288673,1.2829699516296387,0.5448271745167588,211.38422,1.0376813381025953,1.3670411504395523,0.31858852588543296,4.860648290788264e-05,57,57
56,39627467782101801,31.478283497845833,-13.25445423937204,main,bright,36589,4044395,1.1081199645996094,0.4705752216344181,148.82549,0.9941306726113339,1.0169113253864532,0.04894263541099875,4.263074708737679e-05,58,58
57,39627472702018015,332.2357441500188,-13.285248111940524,main,bright,18561,3828389,0.9748700261116028,0.41398918281196734,211.60796,0.9889512394493313,0.9894373310383588,0.0,8.185406048495428e-05,59,59
58,39627473377299032,13.495663541740006,-13.10544319865263,main,dark,16862,3926871,0.9855014979839325,0.4185039532271266,159.58395,1.1127682291311536,1.1124188393751078,0.0007954247694348382,5.239521793090897e-05,60,60
59,39627474040000279,53.95247209628107,-13.060505683081976,main,dark,36333,4157362,1.28615003824234,0.5461776329602445,152.0229,0.7090075251123362,0.7090351536772972,1.7366149615116733e-05,0.0019307470425043642,61,61
60,39627478888615772,350.439862167151,-13.107621044228598,main,dark,17118,3919469,1.1352750062942505,0.4821069060839125,191.84334,1.067069466691212,1.0901208052052493,0.040662034745159725,6.828630239659e-05,62,62
61,39627484194409706,314.272925312375,-12.629070750531646,main,bright,48952,3742815,1.182515025138855,0.5021678950092822,206.15138,2.358191103016391,2.4338567592539664,0.07423868289571633,0.0007315410031639441,63,63
62,39627484680949449,344.05902182271706,-12.753828283061258,main,dark,18500,3838747,1.092769980430603,0.46405668354001156,220.08958,1.0622148900007258,1.0830934104077254,0.04078151685754983,7.128628359529023e-05,64,64
63,39627484836137449,353.45283177694256,-12.845588077445887,main,bright,17282,3919462,1.2720099687576294,0.5401728983247683,192.04803,0.9975956265115533,1.0764974103755465,0.140516680009789,0.00010805754443723993,65,65
64,39627485897295730,58.10802833189986,-12.583312239179063,main,dark,36340,4163701,1.3389899730682373,0.5686166872469607,154.57698,0.8904177901348148,0.8909205662600386,0.00041895176758766084,2.4690310167861836e-05,66,66
65,39627490355841132,329.9354034187731,-12.437959893854496,main,bright,18570,3828416,1.047860026359558,0.4449851820187755,253.49295,1.105808964159355,1.114194597697579,0.014421768235224008,0.00019401168734786432,67,67
66,39627490674609795,349.42880954179304,-12.40731164795937,main,bright,17142,3919370,1.2513400316238403,0.5313951842156134,221.52522,0.7820100183044304,0.8094230226370639,0.06628586253404878,5.973448187231945e-05,68,68
