Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index
0,39628386825407214,342.1358647822893,25.379989492350433,main,bright,13335,3880870,0.8776915073394775,0.3727212655555351,203.23077,0.9922259566606398,1.0231110273571524,0.039021176339621766,4.429544270942694e-05,4000
1,39628386871542284,345.0922333400244,25.55274763138812,main,bright,20206,3955662,0.9093504846096039,0.38616559534070566,146.94775,1.5036722368485462,1.5383323239557474,0.05524077352336065,3.1581764318919524e-05,4001
2,39628387349693031,16.656104792311563,25.791240231413777,main,dark,2178,4095444,1.153909981250763,0.4900204513231062,194.36673,2.8615968202969713,4.299507448778895,0.5383090981533647,0.0005569609698694261,4002
3,39628387433581854,22.352074720020266,25.722368422677068,main,dark,2096,4098739,1.2900300025939941,0.5478253021143445,218.5504,1.3397757277205191,1.5659531462486251,0.22277468994814342,0.00016679384817144507,4003
4,39628387538438414,29.20032599541744,25.62704959708852,main,bright,747,4060844,1.186769962310791,0.5039748004587727,182.68852,0.8322279913651205,0.832637049982592,0.0,3.094558178666358e-05,4005
5,39628388792534632,111.94494574990811,25.665715298128717,main,bright,6194,4394244,1.0834850072860718,0.46011371848664195,244.9576,1.0211552633519403,1.0227040971936145,0.0022192537435489212,5.685793230822879e-05,4006
6,39628388796729972,112.25953201201612,25.686201559308596,main,dark,6192,4384792,1.0656800270080566,0.45255263953473374,252.6614,1.1226661457288378,1.1462465007230147,0.03814486801710015,4.420832861171749e-05,4007
7,39628388834482865,114.89945208766684,25.679241445106108,main,bright,6174,4384764,1.1639100313186646,0.4942670815864264,122.98955,1.0251077383220073,1.1125997705332153,0.1518511116525607,2.455206550808396e-05,4008
8,39628388834482865,114.89945208766684,25.679241445106108,main,dark,6174,4384764,1.1639100313186646,0.4942670815864264,122.98955,1.0251077383220073,1.1125997705332153,0.1518511116525607,2.455206550808396e-05,4009
9,39628388847059557,115.50495886820072,25.681085585754452,main,bright,6172,4384762,1.1685400009155273,0.49623324864306956,116.37758,0.9211564729977534,0.9985042779064928,0.15078147809205766,1.665199651571497e-05,4010
10,39628388930950117,121.25713923692146,25.713528559809177,main,bright,4845,4485366,1.1252199411392212,0.4778369130641711,194.47481,0.8750594923594104,0.9304226837845926,0.11589824091506973,6.173848271444444e-05,4011
11,39628389077749672,130.9559448239987,25.761210065678252,main,dark,4907,4520379,1.2173000574111938,0.516939738125592,145.2657,1.5820989887478043,1.9142845022359825,0.1378603572319831,5.210649711639815e-05,4012
12,39628389232938027,141.1273046123997,25.76749152157063,main,bright,4929,4524772,1.113855004310608,0.4730106687604524,156.31332,0.9883541844287477,0.9914193655659486,0.005773407997998525,2.031927198098324e-05,4013
13,39628389648175976,168.63457789283785,25.773267909616663,main,dark,28400,4439156,1.0748200416564941,0.4564340463826686,115.50456,1.0767525325622802,1.1605216316701565,0.13886530682521636,4.674687065106333e-05,4014
14,39628389702699135,172.06401946496248,25.821782337521437,main,dark,28381,4439259,0.9766384959220886,0.4147401827935657,128.837,2.669026948135883,3.570886708957655,0.4122620083007257,0.00015147133564446765,4015
